"","beaconID","dt","time","date","lat","lon","speed"
"224","132433",2014-10-24 22:30:00,"22:30:00",2014-10-24,50.8518,-108.4169,1
"225","132433",2014-10-25 02:00:00,"02:00:00",2014-10-25,50.8475,-108.4167,0
"226","132433",2014-10-25 12:30:00,"12:30:00",2014-10-25,50.8472,-108.4169,0
"227","132433",2014-10-25 14:30:00,"14:30:00",2014-10-25,50.8406,-108.3412,0
"228","132433",2014-10-25 16:30:00,"16:30:00",2014-10-25,50.8457,-108.3375,0
"229","132433",2014-10-25 18:30:00,"18:30:00",2014-10-25,50.8382,-108.4299,1
"230","132433",2014-10-25 20:30:00,"20:30:00",2014-10-25,50.839,-108.4288,0
"231","132433",2014-10-25 22:30:00,"22:30:00",2014-10-25,50.8389,-108.4287,1
"232","132433",2014-10-26 02:00:00,"02:00:00",2014-10-26,50.8441,-108.4458,0
"233","132433",2014-10-26 12:30:00,"12:30:00",2014-10-26,50.8458,-108.4208,0
"234","132433",2014-10-26 14:30:00,"14:30:00",2014-10-26,50.8419,-108.3412,0
"235","132433",2014-10-26 16:30:00,"16:30:00",2014-10-26,50.8328,-108.3393,0
"236","132433",2014-10-26 18:30:00,"18:30:00",2014-10-26,50.8469,-108.419,0
"237","132433",2014-10-26 20:30:00,"20:30:00",2014-10-26,50.85,-108.4183,10
"238","132433",2014-10-26 22:30:00,"22:30:00",2014-10-26,50.8501,-108.4188,0
"239","132433",2014-10-27 02:01:00,"02:01:00",2014-10-27,50.7384,-108.3453,0
"240","132433",2014-10-27 12:30:00,"12:30:00",2014-10-27,50.7193,-108.3389,0
"241","132433",2014-10-27 14:30:00,"14:30:00",2014-10-27,50.7611,-108.2654,0
"242","132433",2014-10-27 16:30:00,"16:30:00",2014-10-27,50.761,-108.2609,0
"243","132433",2014-10-27 18:30:00,"18:30:00",2014-10-27,50.7638,-108.2524,0
"244","132433",2014-10-27 20:30:00,"20:30:00",2014-10-27,50.7665,-108.2471,0
"245","132433",2014-10-27 22:30:00,"22:30:00",2014-10-27,50.7566,-108.2491,0
"246","132433",2014-10-28 02:00:00,"02:00:00",2014-10-28,50.8483,-108.4155,0
"247","132433",2014-10-28 12:30:00,"12:30:00",2014-10-28,50.8492,-108.4163,0
"248","132433",2014-10-28 14:30:00,"14:30:00",2014-10-28,50.8093,-108.2349,0
"249","132433",2014-10-28 16:30:00,"16:30:00",2014-10-28,50.8134,-108.2317,0
"250","132433",2014-10-28 18:31:00,"18:31:00",2014-10-28,50.8426,-108.4355,0
"251","132433",2014-10-28 20:30:00,"20:30:00",2014-10-28,50.842,-108.4325,1
"252","132433",2014-10-28 22:30:00,"22:30:00",2014-10-28,50.8428,-108.4269,0
"253","132433",2014-10-29 02:00:00,"02:00:00",2014-10-29,50.8474,-108.4201,0
"254","132433",2014-10-29 12:30:00,"12:30:00",2014-10-29,50.8477,-108.4191,1
"255","132433",2014-10-29 14:30:00,"14:30:00",2014-10-29,50.8145,-108.2384,0
"256","132433",2014-10-29 16:30:00,"16:30:00",2014-10-29,50.8117,-108.2396,0
"257","132433",2014-10-29 18:30:00,"18:30:00",2014-10-29,50.8383,-108.4343,1
"258","132433",2014-10-29 20:32:00,"20:32:00",2014-10-29,50.8424,-108.4329,0
"259","132433",2014-10-29 22:30:00,"22:30:00",2014-10-29,50.8324,-108.3641,37
"260","132433",2014-10-30 02:00:00,"02:00:00",2014-10-30,50.8493,-108.4162,0
"261","132433",2014-10-30 12:30:00,"12:30:00",2014-10-30,50.8501,-108.4166,1
"262","132433",2014-10-30 14:30:00,"14:30:00",2014-10-30,50.845,-108.3908,0
"263","132433",2014-10-30 16:30:00,"16:30:00",2014-10-30,50.8426,-108.3922,2
"264","132433",2014-10-30 18:30:00,"18:30:00",2014-10-30,50.8454,-108.3929,0
"265","132433",2014-10-30 20:30:00,"20:30:00",2014-10-30,50.8473,-108.3914,0
"266","132433",2014-10-30 22:30:00,"22:30:00",2014-10-30,50.8486,-108.3932,0
"267","132433",2014-10-31 02:00:00,"02:00:00",2014-10-31,50.8503,-108.4207,2
"268","132433",2014-10-31 12:33:00,"12:33:00",2014-10-31,50.8495,-108.4211,0
"269","132433",2014-10-31 14:30:00,"14:30:00",2014-10-31,50.8474,-108.2563,18
"270","132433",2014-10-31 16:30:00,"16:30:00",2014-10-31,50.8431,-108.2542,0
"271","132433",2014-10-31 18:30:00,"18:30:00",2014-10-31,50.8542,-108.4295,2
"272","132433",2014-10-31 20:30:00,"20:30:00",2014-10-31,50.8544,-108.4293,0
"273","132433",2014-10-31 22:30:00,"22:30:00",2014-10-31,50.8547,-108.421,1
"274","132433",2014-11-01 02:00:00,"02:00:00",2014-11-01,50.8522,-108.4179,0
"275","132433",2014-11-01 12:31:00,"12:31:00",2014-11-01,50.8495,-108.4166,0
"276","132433",2014-11-01 14:30:00,"14:30:00",2014-11-01,50.8345,-108.2877,42
"277","132433",2014-11-01 16:30:00,"16:30:00",2014-11-01,50.8408,-108.2518,1
"278","132433",2014-11-01 18:30:00,"18:30:00",2014-11-01,50.8462,-108.2521,0
"279","132433",2014-11-01 20:30:00,"20:30:00",2014-11-01,50.8455,-108.2551,0
"280","132433",2014-11-01 22:30:00,"22:30:00",2014-11-01,50.8464,-108.2552,0
"281","132433",2014-11-02 02:00:00,"02:00:00",2014-11-02,50.8588,-108.2488,0
"282","132433",2014-11-03 01:00:00,"01:00:00",2014-11-03,50.8454,-108.42,0
"283","132433",2014-11-03 13:32:00,"13:32:00",2014-11-03,50.8449,-108.4181,0
"284","132433",2014-11-03 15:30:00,"15:30:00",2014-11-03,50.8408,-108.247,2
"285","132433",2014-11-03 17:30:00,"17:30:00",2014-11-03,50.7392,-108.0338,52
"286","132433",2014-11-03 19:30:00,"19:30:00",2014-11-03,49.689,-105.9824,51
"287","132433",2014-11-03 21:30:00,"21:30:00",2014-11-03,48.3903,-103.9133,69
"288","132433",2014-11-03 23:30:00,"23:30:00",2014-11-03,46.486,-101.8604,74
"289","132433",2014-11-04 01:00:00,"01:00:00",2014-11-04,45.2276,-100.1551,67
"290","132433",2014-11-04 13:31:00,"13:31:00",2014-11-04,36.7717,-94.0183,22
"291","132433",2014-11-04 15:30:00,"15:30:00",2014-11-04,36.8877,-93.9852,1
